id,candidate_id,job_id,prospect,status,current_stage_id,source_id,credited_to_id,recruiter_id,coordinator_id,rejection_reason_id,job_post_id,location_address,applied_at,rejected_at,hired_at,last_activity_at,created_at,updated_at
2170,102170,153,False,rejected,108,24,1,1,2,4.0,,"Chicago, IL",2024-06-02T00:00:00Z,2024-06-18T00:00:00Z,,2024-07-18T00:00:00Z,2024-06-01T22:00:00Z,2024-07-21T00:00:00Z
2171,102171,315,False,rejected,891,13,5,5,6,2.0,,"Madison, WI",2025-09-16T00:00:00Z,2025-11-11T00:00:00Z,,2025-12-06T00:00:00Z,2025-09-14T18:00:00Z,2025-12-13T00:00:00Z
2172,102172,220,False,hired,890,11,7,7,6,,,"South Bend, IN",2025-06-28T00:00:00Z,,2025-07-24T00:00:00Z,2025-08-05T00:00:00Z,2025-06-27T19:00:00Z,2025-08-07T00:00:00Z
2173,102173,147,False,active,1361,14,9,9,10,,,"Ann Arbor, MI",2025-08-22T00:00:00Z,,,2025-09-22T00:00:00Z,2025-08-20T16:00:00Z,2025-10-12T00:00:00Z
2174,102174,189,False,hired,372,27,1,1,10,,,"Milwaukee, WI",2025-07-04T00:00:00Z,,2025-09-09T00:00:00Z,2025-07-14T00:00:00Z,2025-07-02T05:00:00Z,2025-08-02T00:00:00Z
2175,102175,84,False,active,652,23,9,9,10,,,"Rockford, IL",2025-01-09T00:00:00Z,,,2025-05-08T00:00:00Z,2025-01-08T10:00:00Z,2025-05-24T00:00:00Z
2176,102176,90,False,rejected,213,5,9,9,6,1.0,,"Fort Wayne, IN",2025-10-20T00:00:00Z,2025-10-26T00:00:00Z,,2025-12-10T00:00:00Z,2025-10-19T10:00:00Z,2025-12-21T00:00:00Z
2177,102177,157,False,rejected,1395,21,9,9,10,8.0,,"South Bend, IN",2025-12-12T00:00:00Z,2025-12-26T00:00:00Z,,2026-03-29T00:00:00Z,2025-12-10T01:00:00Z,2026-04-04T00:00:00Z
2178,102178,64,False,rejected,885,1,7,7,10,8.0,,"Chicago, IL",2025-04-29T00:00:00Z,2025-06-21T00:00:00Z,,2025-07-27T00:00:00Z,2025-04-28T14:00:00Z,2025-08-01T00:00:00Z
2179,102179,161,False,rejected,809,21,1,1,6,1.0,,"Green Bay, WI",2024-12-25T00:00:00Z,2025-01-24T00:00:00Z,,2025-03-27T00:00:00Z,2024-12-24T00:00:00Z,2025-04-14T00:00:00Z
2180,102180,30,False,rejected,676,14,5,5,2,5.0,,"Indianapolis, IN",2025-09-03T00:00:00Z,2025-09-13T00:00:00Z,,2025-12-29T00:00:00Z,2025-09-01T12:00:00Z,2026-01-27T00:00:00Z
2181,102181,14,False,active,21,20,5,5,10,,,"South Bend, IN",2025-02-23T00:00:00Z,,,2025-06-14T00:00:00Z,2025-02-22T00:00:00Z,2025-07-05T00:00:00Z
2182,102182,115,False,rejected,1246,32,1,1,6,3.0,,"Green Bay, WI",2024-04-03T00:00:00Z,2024-04-18T00:00:00Z,,2024-07-27T00:00:00Z,2024-04-01T19:00:00Z,2024-08-20T00:00:00Z
2183,102183,177,False,rejected,1146,25,7,7,10,6.0,,"Detroit, MI",2025-07-04T00:00:00Z,2025-07-20T00:00:00Z,,2025-08-14T00:00:00Z,2025-07-03T09:00:00Z,2025-08-18T00:00:00Z
2184,102184,88,False,rejected,748,25,5,5,10,5.0,,"Rockford, IL",2024-06-16T00:00:00Z,2024-08-11T00:00:00Z,,2024-08-02T00:00:00Z,2024-06-14T19:00:00Z,2024-08-20T00:00:00Z
2185,102185,144,False,active,1393,25,1,1,2,,,"Ann Arbor, MI",2025-01-01T00:00:00Z,,,2025-01-02T00:00:00Z,2024-12-30T21:00:00Z,2025-01-24T00:00:00Z
2186,102186,224,False,rejected,1446,8,9,9,6,1.0,,"Indianapolis, IN",2025-06-03T00:00:00Z,2025-06-13T00:00:00Z,,2025-09-13T00:00:00Z,2025-06-02T11:00:00Z,2025-10-07T00:00:00Z
2187,102187,294,False,rejected,373,33,1,1,10,5.0,,"Peoria, IL",2025-12-27T00:00:00Z,2026-01-26T00:00:00Z,,2026-03-05T00:00:00Z,2025-12-26T14:00:00Z,2026-04-01T00:00:00Z
2188,102188,80,False,converted,830,30,9,9,2,,,"South Bend, IN",2025-12-05T00:00:00Z,,,2026-01-03T00:00:00Z,2025-12-04T06:00:00Z,2026-01-12T00:00:00Z
2189,102189,77,False,active,444,26,9,9,10,,,"Indianapolis, IN",2024-09-26T00:00:00Z,,,2024-12-15T00:00:00Z,2024-09-24T01:00:00Z,2024-12-31T00:00:00Z
2190,102190,177,False,rejected,604,10,7,7,10,1.0,,"Indianapolis, IN",2024-11-24T00:00:00Z,2024-12-18T00:00:00Z,,2024-12-02T00:00:00Z,2024-11-23T11:00:00Z,2024-12-11T00:00:00Z
2191,102191,244,False,rejected,76,31,5,5,6,2.0,,"Grand Rapids, MI",2025-03-10T00:00:00Z,2025-03-11T00:00:00Z,,2025-07-03T00:00:00Z,2025-03-09T05:00:00Z,2025-07-15T00:00:00Z
2192,102192,270,False,active,116,4,7,7,2,,,"Milwaukee, WI",2024-01-10T00:00:00Z,,,2024-02-29T00:00:00Z,2024-01-09T11:00:00Z,2024-03-25T00:00:00Z
2193,102193,56,False,active,275,3,9,9,6,,,"Fort Wayne, IN",2025-05-09T00:00:00Z,,,2025-05-27T00:00:00Z,2025-05-08T11:00:00Z,2025-06-25T00:00:00Z
2194,102194,133,False,rejected,1015,1,9,9,10,6.0,,"Chicago, IL",2024-07-07T00:00:00Z,2024-07-30T00:00:00Z,,2024-07-30T00:00:00Z,2024-07-06T02:00:00Z,2024-08-25T00:00:00Z
2195,102195,110,False,rejected,102,24,9,9,2,3.0,,"Chicago, IL",2024-10-01T00:00:00Z,2024-10-12T00:00:00Z,,2025-01-03T00:00:00Z,2024-09-29T09:00:00Z,2025-01-13T00:00:00Z
2196,102196,168,False,hired,116,15,9,9,10,,,"Fort Wayne, IN",2025-11-10T00:00:00Z,,2026-01-30T00:00:00Z,2026-02-13T00:00:00Z,2025-11-08T16:00:00Z,2026-03-01T00:00:00Z
2197,102197,41,False,rejected,226,10,1,1,10,8.0,,"South Bend, IN",2024-04-14T00:00:00Z,2024-04-25T00:00:00Z,,2024-07-29T00:00:00Z,2024-04-13T10:00:00Z,2024-08-04T00:00:00Z
2198,102198,41,False,rejected,1216,26,1,1,2,2.0,,"Detroit, MI",2024-10-06T00:00:00Z,2024-10-23T00:00:00Z,,2025-01-18T00:00:00Z,2024-10-05T04:00:00Z,2025-02-01T00:00:00Z
2199,102199,288,False,active,52,24,9,9,6,,,"Green Bay, WI",2025-09-03T00:00:00Z,,,2025-10-05T00:00:00Z,2025-09-02T08:00:00Z,2025-10-11T00:00:00Z
2200,102200,220,False,rejected,872,13,1,1,10,3.0,,"Indianapolis, IN",2024-08-13T00:00:00Z,2024-09-08T00:00:00Z,,2024-11-03T00:00:00Z,2024-08-11T09:00:00Z,2024-11-17T00:00:00Z
2201,102201,37,False,active,64,33,7,7,10,,,"Peoria, IL",2024-12-10T00:00:00Z,,,2025-01-14T00:00:00Z,2024-12-08T14:00:00Z,2025-02-13T00:00:00Z
2202,102202,278,False,active,24,14,9,9,10,,,"South Bend, IN",2025-02-23T00:00:00Z,,,2025-04-17T00:00:00Z,2025-02-22T10:00:00Z,2025-05-07T00:00:00Z
2203,102203,115,False,rejected,166,10,1,1,2,1.0,,"Detroit, MI",2024-05-26T00:00:00Z,2024-06-28T00:00:00Z,,2024-06-19T00:00:00Z,2024-05-24T12:00:00Z,2024-07-19T00:00:00Z
2204,102204,194,False,rejected,1310,28,7,7,10,6.0,,"Peoria, IL",2025-10-06T00:00:00Z,2025-10-27T00:00:00Z,,2026-01-20T00:00:00Z,2025-10-05T03:00:00Z,2026-01-20T00:00:00Z
2205,102205,185,False,active,576,18,5,5,6,,,"Madison, WI",2024-12-12T00:00:00Z,,,2025-01-24T00:00:00Z,2024-12-11T11:00:00Z,2025-02-02T00:00:00Z
2206,102206,175,False,rejected,1162,31,7,7,10,6.0,,"Detroit, MI",2024-09-29T00:00:00Z,2024-10-10T00:00:00Z,,2024-12-26T00:00:00Z,2024-09-28T14:00:00Z,2025-01-22T00:00:00Z
2207,102207,204,False,active,370,6,1,1,2,,,"Indianapolis, IN",2024-03-01T00:00:00Z,,,2024-06-26T00:00:00Z,2024-02-28T12:00:00Z,2024-07-25T00:00:00Z
2208,102208,41,False,hired,1028,17,7,7,10,,,"Fort Wayne, IN",2024-06-27T00:00:00Z,,2024-09-03T00:00:00Z,2024-10-20T00:00:00Z,2024-06-25T23:00:00Z,2024-10-20T00:00:00Z
2209,102209,315,False,rejected,934,15,7,7,10,8.0,,"Detroit, MI",2025-03-23T00:00:00Z,2025-04-17T00:00:00Z,,2025-05-11T00:00:00Z,2025-03-22T06:00:00Z,2025-05-16T00:00:00Z
2210,102210,282,False,hired,690,10,5,5,10,,,"Chicago, IL",2025-01-23T00:00:00Z,,2025-04-08T00:00:00Z,2025-03-13T00:00:00Z,2025-01-21T05:00:00Z,2025-03-22T00:00:00Z
2211,102211,283,False,active,830,2,9,9,2,,,"Rockford, IL",2024-06-18T00:00:00Z,,,2024-07-30T00:00:00Z,2024-06-16T12:00:00Z,2024-08-20T00:00:00Z
2212,102212,328,False,active,934,5,9,9,2,,,"Green Bay, WI",2024-04-06T00:00:00Z,,,2024-06-28T00:00:00Z,2024-04-04T03:00:00Z,2024-07-07T00:00:00Z
2213,102213,30,False,rejected,1191,20,5,5,6,1.0,,"Fort Wayne, IN",2024-06-03T00:00:00Z,2024-06-30T00:00:00Z,,2024-08-25T00:00:00Z,2024-06-02T02:00:00Z,2024-09-06T00:00:00Z
2214,102214,23,False,rejected,554,20,1,1,6,5.0,,"Madison, WI",2025-09-24T00:00:00Z,2025-11-15T00:00:00Z,,2025-10-06T00:00:00Z,2025-09-23T10:00:00Z,2025-10-15T00:00:00Z
2215,102215,160,False,active,263,17,7,7,6,,,"Chicago, IL",2025-02-12T00:00:00Z,,,2025-04-11T00:00:00Z,2025-02-10T22:00:00Z,2025-05-06T00:00:00Z
2216,102216,90,False,rejected,259,11,5,5,10,1.0,,"Grand Rapids, MI",2025-01-31T00:00:00Z,2025-03-19T00:00:00Z,,2025-03-16T00:00:00Z,2025-01-29T09:00:00Z,2025-03-25T00:00:00Z
2217,102217,61,False,active,969,22,9,9,10,,,"Detroit, MI",2024-12-02T00:00:00Z,,,2025-01-22T00:00:00Z,2024-12-01T19:00:00Z,2025-02-13T00:00:00Z
2218,102218,280,False,active,1279,3,5,5,6,,,"Rockford, IL",2024-06-21T00:00:00Z,,,2024-10-06T00:00:00Z,2024-06-20T20:00:00Z,2024-10-14T00:00:00Z
2219,102219,221,False,hired,24,9,5,5,2,,,"Rockford, IL",2025-01-12T00:00:00Z,,2025-01-23T00:00:00Z,2025-05-04T00:00:00Z,2025-01-10T10:00:00Z,2025-05-16T00:00:00Z
2220,102220,156,False,active,130,7,9,9,10,,,"Milwaukee, WI",2025-03-26T00:00:00Z,,,2025-06-01T00:00:00Z,2025-03-24T17:00:00Z,2025-06-24T00:00:00Z
2221,102221,52,False,rejected,17,25,9,9,6,6.0,,"South Bend, IN",2024-11-08T00:00:00Z,2024-11-14T00:00:00Z,,2025-02-26T00:00:00Z,2024-11-07T03:00:00Z,2025-02-28T00:00:00Z
2222,102222,242,False,active,1257,32,5,5,6,,,"Detroit, MI",2024-01-24T00:00:00Z,,,2024-01-29T00:00:00Z,2024-01-23T13:00:00Z,2024-02-22T00:00:00Z
2223,102223,55,False,active,598,13,7,7,6,,,"Ann Arbor, MI",2025-12-12T00:00:00Z,,,2026-03-14T00:00:00Z,2025-12-11T11:00:00Z,2026-04-06T00:00:00Z
2224,102224,122,False,active,1298,16,5,5,2,,,"Rockford, IL",2025-09-26T00:00:00Z,,,2026-01-06T00:00:00Z,2025-09-24T20:00:00Z,2026-01-19T00:00:00Z
2225,102225,52,False,active,1329,22,9,9,6,,,"South Bend, IN",2024-06-19T00:00:00Z,,,2024-09-07T00:00:00Z,2024-06-18T01:00:00Z,2024-10-07T00:00:00Z
2226,102226,90,False,active,29,9,5,5,6,,,"Chicago, IL",2024-04-20T00:00:00Z,,,2024-07-29T00:00:00Z,2024-04-19T03:00:00Z,2024-08-04T00:00:00Z
2227,102227,114,False,hired,1091,27,5,5,10,,,"Chicago, IL",2025-01-10T00:00:00Z,,2025-02-16T00:00:00Z,2025-03-09T00:00:00Z,2025-01-09T09:00:00Z,2025-03-17T00:00:00Z
2228,102228,44,False,rejected,858,18,9,9,6,8.0,,"Milwaukee, WI",2024-05-21T00:00:00Z,2024-07-20T00:00:00Z,,2024-05-22T00:00:00Z,2024-05-19T07:00:00Z,2024-06-17T00:00:00Z
2229,102229,157,False,rejected,1291,25,1,1,6,6.0,,"Green Bay, WI",2024-01-23T00:00:00Z,2024-01-31T00:00:00Z,,2024-05-04T00:00:00Z,2024-01-21T12:00:00Z,2024-05-31T00:00:00Z
2230,102230,251,False,rejected,1346,13,9,9,2,1.0,,"Chicago, IL",2025-07-08T00:00:00Z,2025-07-23T00:00:00Z,,2025-09-08T00:00:00Z,2025-07-06T10:00:00Z,2025-09-14T00:00:00Z
2231,102231,169,False,rejected,905,27,1,1,10,8.0,,"Chicago, IL",2025-06-10T00:00:00Z,2025-06-17T00:00:00Z,,2025-09-12T00:00:00Z,2025-06-09T08:00:00Z,2025-10-03T00:00:00Z
2232,102232,158,False,rejected,1564,32,1,1,6,2.0,,"Rockford, IL",2025-12-03T00:00:00Z,2025-12-28T00:00:00Z,,2026-01-31T00:00:00Z,2025-12-01T09:00:00Z,2026-02-24T00:00:00Z
2233,102233,63,False,rejected,295,20,1,1,10,2.0,,"Rockford, IL",2024-04-04T00:00:00Z,2024-05-19T00:00:00Z,,2024-07-08T00:00:00Z,2024-04-03T10:00:00Z,2024-07-31T00:00:00Z
2234,102234,201,False,rejected,107,6,1,1,6,3.0,,"Detroit, MI",2025-07-21T00:00:00Z,2025-09-02T00:00:00Z,,2025-09-18T00:00:00Z,2025-07-19T19:00:00Z,2025-10-05T00:00:00Z
2235,102235,191,False,converted,541,28,7,7,6,,,"South Bend, IN",2024-01-24T00:00:00Z,,,2024-02-06T00:00:00Z,2024-01-22T08:00:00Z,2024-02-27T00:00:00Z
2236,102236,106,False,hired,1089,18,1,1,6,,,"Detroit, MI",2024-02-17T00:00:00Z,,2024-03-12T00:00:00Z,2024-04-04T00:00:00Z,2024-02-15T20:00:00Z,2024-04-24T00:00:00Z
2237,102237,208,False,rejected,1371,29,1,1,6,7.0,,"Peoria, IL",2024-02-11T00:00:00Z,2024-03-04T00:00:00Z,,2024-04-04T00:00:00Z,2024-02-10T05:00:00Z,2024-04-15T00:00:00Z
2238,102238,225,False,active,1062,29,5,5,10,,,"Chicago, IL",2025-12-24T00:00:00Z,,,2025-12-30T00:00:00Z,2025-12-22T04:00:00Z,2026-01-15T00:00:00Z
2239,102239,131,False,active,318,7,5,5,2,,,"Chicago, IL",2024-02-10T00:00:00Z,,,2024-05-14T00:00:00Z,2024-02-09T02:00:00Z,2024-05-20T00:00:00Z
2240,102240,136,False,rejected,130,32,1,1,2,7.0,,"Madison, WI",2024-11-10T00:00:00Z,2024-11-26T00:00:00Z,,2024-12-04T00:00:00Z,2024-11-09T01:00:00Z,2024-12-05T00:00:00Z
2241,102241,83,False,active,683,3,5,5,2,,,"Detroit, MI",2024-08-15T00:00:00Z,,,2024-09-24T00:00:00Z,2024-08-13T20:00:00Z,2024-10-06T00:00:00Z
2242,102242,261,False,active,383,10,7,7,2,,,"Green Bay, WI",2024-03-28T00:00:00Z,,,2024-04-20T00:00:00Z,2024-03-27T10:00:00Z,2024-04-30T00:00:00Z
2243,102243,44,False,active,29,10,1,1,2,,,"Madison, WI",2025-12-06T00:00:00Z,,,2025-12-13T00:00:00Z,2025-12-04T07:00:00Z,2026-01-03T00:00:00Z
2244,102244,199,False,rejected,108,18,1,1,2,6.0,,"Fort Wayne, IN",2024-12-05T00:00:00Z,2025-01-09T00:00:00Z,,2024-12-28T00:00:00Z,2024-12-03T22:00:00Z,2025-01-17T00:00:00Z
2245,102245,208,False,rejected,1290,26,1,1,10,7.0,,"Madison, WI",2024-11-13T00:00:00Z,2025-01-02T00:00:00Z,,2025-01-21T00:00:00Z,2024-11-12T10:00:00Z,2025-01-28T00:00:00Z
2246,102246,178,False,rejected,859,11,1,1,2,6.0,,"Madison, WI",2025-07-25T00:00:00Z,2025-08-20T00:00:00Z,,2025-10-19T00:00:00Z,2025-07-24T03:00:00Z,2025-10-20T00:00:00Z
2247,102247,178,False,rejected,1222,21,7,7,10,4.0,,"Detroit, MI",2024-07-05T00:00:00Z,2024-07-10T00:00:00Z,,2024-08-28T00:00:00Z,2024-07-03T21:00:00Z,2024-09-02T00:00:00Z
2248,102248,235,False,active,1247,28,5,5,10,,,"Indianapolis, IN",2025-01-05T00:00:00Z,,,2025-03-24T00:00:00Z,2025-01-03T18:00:00Z,2025-04-15T00:00:00Z
2249,102249,167,False,active,1291,12,7,7,2,,,"Chicago, IL",2024-02-25T00:00:00Z,,,2024-04-11T00:00:00Z,2024-02-23T05:00:00Z,2024-04-11T00:00:00Z
2250,102250,66,False,hired,1447,21,9,9,2,,,"Ann Arbor, MI",2024-04-18T00:00:00Z,,2024-06-29T00:00:00Z,2024-08-03T00:00:00Z,2024-04-16T21:00:00Z,2024-08-05T00:00:00Z
2251,102251,260,False,rejected,683,31,1,1,10,4.0,,"Rockford, IL",2024-11-18T00:00:00Z,2024-12-27T00:00:00Z,,2024-12-10T00:00:00Z,2024-11-17T15:00:00Z,2024-12-18T00:00:00Z
2252,102252,279,False,hired,1222,7,1,1,6,,,"Indianapolis, IN",2025-09-17T00:00:00Z,,2025-12-06T00:00:00Z,2025-12-23T00:00:00Z,2025-09-15T01:00:00Z,2025-12-31T00:00:00Z
2253,102253,220,False,rejected,1370,7,9,9,10,1.0,,"Peoria, IL",2025-11-02T00:00:00Z,2025-12-07T00:00:00Z,,2026-02-07T00:00:00Z,2025-11-01T11:00:00Z,2026-02-12T00:00:00Z
2254,102254,185,False,active,1310,13,7,7,2,,,"Rockford, IL",2024-10-16T00:00:00Z,,,2025-01-04T00:00:00Z,2024-10-15T08:00:00Z,2025-02-02T00:00:00Z
2255,102255,251,False,rejected,746,10,9,9,10,8.0,,"South Bend, IN",2025-03-31T00:00:00Z,2025-04-05T00:00:00Z,,2025-07-17T00:00:00Z,2025-03-30T22:00:00Z,2025-07-29T00:00:00Z
2256,102256,294,False,hired,1465,3,5,5,2,,,"South Bend, IN",2024-12-20T00:00:00Z,,2025-02-02T00:00:00Z,2025-01-16T00:00:00Z,2024-12-18T05:00:00Z,2025-02-07T00:00:00Z
2257,102257,90,False,rejected,652,26,5,5,6,2.0,,"South Bend, IN",2025-11-09T00:00:00Z,2025-11-21T00:00:00Z,,2026-02-14T00:00:00Z,2025-11-08T14:00:00Z,2026-02-18T00:00:00Z
2258,102258,149,False,active,1369,18,5,5,6,,,"Indianapolis, IN",2024-07-18T00:00:00Z,,,2024-08-25T00:00:00Z,2024-07-16T21:00:00Z,2024-09-07T00:00:00Z
2259,102259,243,False,active,666,17,5,5,10,,,"Ann Arbor, MI",2024-10-10T00:00:00Z,,,2024-12-21T00:00:00Z,2024-10-08T16:00:00Z,2025-01-05T00:00:00Z
2260,102260,82,False,active,97,30,9,9,2,,,"Green Bay, WI",2025-08-31T00:00:00Z,,,2025-11-05T00:00:00Z,2025-08-30T12:00:00Z,2025-11-09T00:00:00Z
2261,102261,47,False,active,969,20,9,9,2,,,"Fort Wayne, IN",2025-10-15T00:00:00Z,,,2025-11-21T00:00:00Z,2025-10-14T11:00:00Z,2025-12-12T00:00:00Z
2262,102262,105,False,active,285,3,1,1,10,,,"Indianapolis, IN",2024-11-27T00:00:00Z,,,2024-12-25T00:00:00Z,2024-11-25T14:00:00Z,2025-01-19T00:00:00Z
2263,102263,78,False,active,906,5,9,9,2,,,"Milwaukee, WI",2025-05-19T00:00:00Z,,,2025-08-20T00:00:00Z,2025-05-17T08:00:00Z,2025-09-11T00:00:00Z
2264,102264,42,False,active,1153,10,5,5,6,,,"Rockford, IL",2025-12-28T00:00:00Z,,,2026-04-09T00:00:00Z,2025-12-26T18:00:00Z,2026-04-22T00:00:00Z
2265,102265,232,False,active,108,19,5,5,6,,,"Milwaukee, WI",2025-10-26T00:00:00Z,,,2026-01-17T00:00:00Z,2025-10-25T12:00:00Z,2026-01-21T00:00:00Z
2266,102266,207,False,rejected,506,19,9,9,10,1.0,,"Grand Rapids, MI",2025-06-12T00:00:00Z,2025-07-12T00:00:00Z,,2025-09-17T00:00:00Z,2025-06-10T16:00:00Z,2025-10-16T00:00:00Z
2267,102267,258,False,rejected,735,12,5,5,2,2.0,,"Detroit, MI",2025-04-05T00:00:00Z,2025-04-25T00:00:00Z,,2025-06-02T00:00:00Z,2025-04-03T02:00:00Z,2025-06-28T00:00:00Z
2268,102268,278,False,active,1279,13,5,5,6,,,"Fort Wayne, IN",2024-11-26T00:00:00Z,,,2025-03-01T00:00:00Z,2024-11-24T16:00:00Z,2025-03-15T00:00:00Z
2269,102269,233,False,hired,110,18,7,7,2,,,"South Bend, IN",2024-03-07T00:00:00Z,,2024-05-06T00:00:00Z,2024-06-22T00:00:00Z,2024-03-05T04:00:00Z,2024-06-25T00:00:00Z
2270,102270,278,False,rejected,721,2,5,5,2,7.0,,"Milwaukee, WI",2025-12-24T00:00:00Z,2026-01-25T00:00:00Z,,2026-02-11T00:00:00Z,2025-12-23T09:00:00Z,2026-03-08T00:00:00Z
2271,102271,14,False,active,1290,19,9,9,10,,,"Fort Wayne, IN",2025-02-17T00:00:00Z,,,2025-04-28T00:00:00Z,2025-02-15T19:00:00Z,2025-05-12T00:00:00Z
2272,102272,184,False,active,303,3,9,9,2,,,"Madison, WI",2025-09-13T00:00:00Z,,,2025-12-07T00:00:00Z,2025-09-12T07:00:00Z,2025-12-31T00:00:00Z
2273,102273,1,False,hired,598,18,7,7,10,,,"Madison, WI",2024-08-12T00:00:00Z,,2024-08-30T00:00:00Z,2024-08-19T00:00:00Z,2024-08-10T10:00:00Z,2024-08-29T00:00:00Z
2274,102274,222,False,rejected,1182,26,5,5,6,5.0,,"Ann Arbor, MI",2025-06-11T00:00:00Z,2025-06-19T00:00:00Z,,2025-07-26T00:00:00Z,2025-06-09T15:00:00Z,2025-07-30T00:00:00Z
2275,102275,220,False,active,1495,23,1,1,6,,,"Milwaukee, WI",2025-06-26T00:00:00Z,,,2025-08-29T00:00:00Z,2025-06-25T16:00:00Z,2025-09-22T00:00:00Z
2276,102276,129,False,active,1216,2,7,7,6,,,"Milwaukee, WI",2024-07-09T00:00:00Z,,,2024-09-12T00:00:00Z,2024-07-07T23:00:00Z,2024-10-01T00:00:00Z
2277,102277,312,False,rejected,733,28,7,7,6,6.0,,"Detroit, MI",2024-05-08T00:00:00Z,2024-05-21T00:00:00Z,,2024-05-24T00:00:00Z,2024-05-06T16:00:00Z,2024-06-03T00:00:00Z
2278,102278,20,False,rejected,568,12,1,1,2,7.0,,"Rockford, IL",2024-11-03T00:00:00Z,2024-11-21T00:00:00Z,,2024-12-29T00:00:00Z,2024-11-01T19:00:00Z,2025-01-26T00:00:00Z
2279,102279,315,False,rejected,508,14,5,5,10,1.0,,"South Bend, IN",2024-07-22T00:00:00Z,2024-09-20T00:00:00Z,,2024-10-01T00:00:00Z,2024-07-21T11:00:00Z,2024-10-22T00:00:00Z
2280,102280,196,False,rejected,397,19,1,1,2,3.0,,"Green Bay, WI",2025-05-21T00:00:00Z,2025-06-18T00:00:00Z,,2025-08-17T00:00:00Z,2025-05-20T00:00:00Z,2025-08-25T00:00:00Z
2281,102281,192,False,rejected,300,22,9,9,2,3.0,,"Fort Wayne, IN",2024-08-11T00:00:00Z,2024-09-23T00:00:00Z,,2024-08-15T00:00:00Z,2024-08-10T20:00:00Z,2024-08-28T00:00:00Z
2282,102282,144,False,rejected,419,17,9,9,6,4.0,,"Detroit, MI",2025-07-20T00:00:00Z,2025-08-21T00:00:00Z,,2025-11-11T00:00:00Z,2025-07-19T06:00:00Z,2025-11-15T00:00:00Z
2283,102283,282,False,rejected,1279,26,7,7,6,5.0,,"South Bend, IN",2024-11-27T00:00:00Z,2025-01-01T00:00:00Z,,2025-03-06T00:00:00Z,2024-11-25T16:00:00Z,2025-03-27T00:00:00Z
2284,102284,219,False,active,300,4,1,1,2,,,"Fort Wayne, IN",2024-03-24T00:00:00Z,,,2024-05-26T00:00:00Z,2024-03-23T17:00:00Z,2024-06-21T00:00:00Z
2285,102285,60,False,active,189,19,5,5,10,,,"Madison, WI",2025-09-06T00:00:00Z,,,2025-10-12T00:00:00Z,2025-09-05T10:00:00Z,2025-10-28T00:00:00Z
2286,102286,67,False,active,108,33,7,7,10,,,"Indianapolis, IN",2024-08-31T00:00:00Z,,,2024-12-03T00:00:00Z,2024-08-30T07:00:00Z,2024-12-25T00:00:00Z
2287,102287,55,False,rejected,287,24,1,1,2,4.0,,"Green Bay, WI",2025-10-09T00:00:00Z,2025-11-23T00:00:00Z,,2026-01-28T00:00:00Z,2025-10-07T15:00:00Z,2026-02-25T00:00:00Z
2288,102288,236,False,active,252,18,9,9,2,,,"Milwaukee, WI",2025-03-15T00:00:00Z,,,2025-06-24T00:00:00Z,2025-03-14T03:00:00Z,2025-07-22T00:00:00Z
2289,102289,55,False,rejected,1448,8,1,1,6,6.0,,"Madison, WI",2025-12-10T00:00:00Z,2026-01-06T00:00:00Z,,2026-01-16T00:00:00Z,2025-12-08T20:00:00Z,2026-02-11T00:00:00Z
2290,102290,63,False,active,978,15,5,5,6,,,"Green Bay, WI",2024-01-30T00:00:00Z,,,2024-05-25T00:00:00Z,2024-01-28T14:00:00Z,2024-06-16T00:00:00Z
2291,102291,234,False,active,1313,19,5,5,10,,,"Detroit, MI",2024-02-23T00:00:00Z,,,2024-06-12T00:00:00Z,2024-02-22T06:00:00Z,2024-06-25T00:00:00Z
2292,102292,9,False,rejected,287,24,5,5,6,5.0,,"Ann Arbor, MI",2024-04-29T00:00:00Z,2024-06-24T00:00:00Z,,2024-05-09T00:00:00Z,2024-04-27T13:00:00Z,2024-05-12T00:00:00Z
2293,102293,65,False,rejected,762,24,1,1,6,4.0,,"Chicago, IL",2025-05-29T00:00:00Z,2025-06-12T00:00:00Z,,2025-06-11T00:00:00Z,2025-05-28T04:00:00Z,2025-06-13T00:00:00Z
2294,102294,51,False,rejected,1103,28,9,9,6,4.0,,"Chicago, IL",2024-06-05T00:00:00Z,2024-07-07T00:00:00Z,,2024-09-10T00:00:00Z,2024-06-03T23:00:00Z,2024-09-20T00:00:00Z
2295,102295,173,False,active,1283,4,5,5,10,,,"Indianapolis, IN",2025-10-29T00:00:00Z,,,2025-10-30T00:00:00Z,2025-10-27T04:00:00Z,2025-11-09T00:00:00Z
2296,102296,76,False,rejected,397,2,1,1,2,8.0,,"Ann Arbor, MI",2024-03-21T00:00:00Z,2024-03-29T00:00:00Z,,2024-03-30T00:00:00Z,2024-03-19T22:00:00Z,2024-04-25T00:00:00Z
2297,102297,278,False,active,1198,21,9,9,6,,,"Chicago, IL",2024-06-07T00:00:00Z,,,2024-09-08T00:00:00Z,2024-06-05T07:00:00Z,2024-09-24T00:00:00Z
2298,102298,182,False,rejected,666,7,1,1,6,6.0,,"Grand Rapids, MI",2024-06-10T00:00:00Z,2024-07-11T00:00:00Z,,2024-09-12T00:00:00Z,2024-06-08T19:00:00Z,2024-09-28T00:00:00Z
